SD2886,CGPC000031760P
SD2807,BGPC000031361P
SD2808,BGPC000031362P
SD2809,BGPC000031363P
SD2887,CGPC000031761P
SD2810,BGPC000031364P
SD2811,BGPC000031365P
SD2888,CGPC000031769P
SD2812,BGPC000031366P
SD2813,BGPC000031367P
SD2814,BGPC000031368P
SD2889,CGPC000031591P
SD2815,BGPC000031369P
SD2816,BGPC000031310P
SD2890,CGPC000026448P
SD2817,CGPC000031347P
SD2891,BGPC000031681P
SD2892,BGPC000031682P
SD2893,BGPC000031683P
SD2894,BGPC000031684P
SD2895,BGPC000031685P
SD2896,BGPC000031686P
SD2897,BGPC000031687P
SD2898,BGPC000031688P
SD2899,BGPC000031689P
SD2900,BGPC000031690P
SD2901,BGPC000031691P
SD2902,BGPC000031692P
SD2903,BGPC000031693P
SD2904,BGPC000031694P
SD2905,BGPC000031695P
SD2906,BGPC000031696P
SD2907,BGPC000031697P
SD2908,BGPC000031698P
SD2909,BGPC000031699P
SD2910,BGPC000031700P
SD2911,BGPC000031701P
SD2912,BGPC000031702P
SD2913,BGPC000031703P
SD2914,CGPC000031791P
SD2915,CGPC000031792P
SD2917,CGPC000031770P
SD2820,BGPC000030374P
SD2818,BGPC000026334P
SD2819,BGPC000026339P
SD2821,BGPC000028040P
SD2822,BGPC000030375P
SD2823,BGPC000030372P
SD2824,BGPC000030384P
SD2916,CGPC000031793P
SD2939,CGPC000026431P
SD2918,BGPC000021262P
SD2919,BGPC000021277P
SD2920,BGPC000021278P
SD2921,BGPC000021284P
SD2922,BGPC000021285P
SD2923,BGPC000031877P
SD2924,BGPC000031878P
SD2925,BGPC000031879P
SD2926,BGPC000031880P
SD2927,BGPC000031881P
SD2928,BGPC000031882P
SD2929,BGPC000031883P
SD2930,BGPC000031884P
SD2931,CGPC000031939P
SD2932,CGPC000031864P
SD2933,CGPC000031836P
SD2934,CGPC000022984P
SD2935,CGPC000023167P
SD2936,CIT011582P
SD2937,CGPC000026443P
SD2938,CGPC000026130P
SD2940,CGPC000023733P
SD2941,CGPC000022815P
SD2942,CGPC000024598P
SD2943,CGPC000016092P
SD2945,BGPC000031095P
SD2946,BGPC000031096P
SD2947,BGPC000031897P
SD2949,BGPC000031899P
SD2948,BGPC000031898P
SD2950,BGPC000031900P
SD2951,BGPC000031901P
SD2952,BGPC000031902P
SD2953,BGPC000031903P
SD2954,BGPC000031904P
SD2955,BGPC000031905P
SD2956,BGPC000031906P
SD2957,BGPC000031907P
SD2958,BGPC000031908P
SD2959,BGPC000031909P
SD2960,BGPC000031910P
SD2961,BGPC000031911P
SD2962,BGPC000031912P
SD2963,BGPC000031913P
SD2965,BGPC000032068P
SD2966,BGPC000032069P
SD2967,BGPC000032070P
SD2968,BGPC000032071P
SD2969,BGPC000032072P
SD2970,BGPC000032073P
SD2971,BGPC000032074P
SD2972,BGPC000032075P
SD2973,BGPC000032076P
SD2974,BGPC000032077P
SD2975,BGPC000032078P
SD2976,BGPC000032079P
SD2977,BGPC000032080P
SD2978,BGPC000032081P
SD2979,BGPC000032082P
SD2980,BGPC000032083P
SD2981,BGPC000032084P
SD2982,BGPC000032085P
SD2983,BGPC000032086P
SD2984,BGPC000031808P
SD2985,BGPC000031809P
SD2986,BGPC000031810P
SD2987,BGPC000031811P
SD2988,BGPC000031805P
SD2989,BGPC000031806P
SD2990,BGPC000031807P
SD2991,BGPC000031812P
SD2992,BGPC000031813P
SD2993,BGPC000031814P
SD2994,BGPC000031815P
SD2995,BGPC000031816P
SD2996,BGPC000031817P
SD2997,BGPC000031818P
SD2998,BGPC000031819P
SD2999,BGPC000031820P
SD3000,BGPC000031821P
SD3001,BGPC000031822P
SD3002,BGPC000032195P
SD3003,BGPC000032196P
SD3004,BGPC000032197P
SD3005,BGPC000032198P
SD3006,BGPC000032199P
SD3007,BGPC000032200P
SD3008,BGPC000032201P
SD3009,BGPC000031914P
SD3010,BGPC000031915P
SD3011,BGPC000031916P
SD3012,BGPC000031917P
SD3013,BGPC000031918P
SD3014,BGPC000031919P
SD3015,BGPC000031920P
SD3016,BGPC000031921P
SD3017,BGPC000031922P
SD3018,BGPC000031923P
SD3019,BGPC000031924P
SD3020,BGPC000031925P
SD3021,BGPC000031926P
SD3022,BGPC000031927P
SD3023,BGPC000031928P
SD3024,BGPC000031929P
SD3025,BGPC000031930P
SD3026,BGPC000031931P
SD3027,BGPC000032005P
SD3028,BGPC000032006P
SD3029,BGPC000031846P
SD3030,BGPC000031847P
SD3031,BGPC000031848P
SD3032,BGPC000031849P
SD3033,BGPC000031844P
SD3034,BGPC000031845P
SD3035,BGPC000032037P
SD3036,BGPC000032038P
SD3037,BGPC000032039P
SD3039,BGPC000032041P
SD3038,BGPC000032040P
SD3040,BGPC000032042P
SD3041,BGPC000032043P
SD3042,BGPC000032044P
SD3043,BGPC000032045P
SD3044,BGPC000032046P
SD3045,BGPC000032047P
SD3046,BGPC000032048P
SD3047,BGPC000032049P
SD3048,BGPC000032050P
SD3049,BGPC000032051P
SD3050,BGPC000032052P
SD3051,BGPC000032053P
SD3052,BGPC000032054P
SD3053,BGPC000032055P
SD3054,BGPC000032056P
SD3055,BGPC000032057P
SD3056,BGPC000032058P
SD3057,BGPC000032059P
SD3058,BGPC000032060P
SD3059,BGPC000032061P
SD3060,BGPC000032062P
SD3061,BGPC000032063P
SD3062,BGPC000032064P
SD3063,BGPC000032065P
SD3064,BGPC000032066P
SD3065,CGPC000031941P
SD3066,BGPC000031885P
SD3067,BGPC000031886P
SD3068,BGPC000031887P
SD3069,BGPC000031888P
SD3070,BGPC000031889P
SD3071,CGPC000032159P
SD3072,CGPC000032175P
SD3073,CGPC000032176P
SD3074,CGPC000032177P
SD3075,CGPC000032178P
SD3082,CGPC000032115P
SD3083,CGPC000032308P
SD3076,BGPC000032119P
SD3077,BGPC000032120P
SD3080,BGPC000032123P
SD3081,BGPC000032124P
SD3085,BGPC000032237P
SD3084,BGPC000032236P
SD3086,BGPC000032238P
SD3088,BGPC000032240P
SD3087,BGPC000032239P
SD3089,CGPC000032116P
SD3090,CGPC000032117P
SD3091,CGPC000032353P
SD3092,CGPC000032310P
SD3093,CGPC000032168P
SD3094,CGPC000032380P
SD3078,BGPC000032121P
SD3079,BGPC000032122P
SD3095,CGPC000032393P
BGPC000032069P,SD2963
SD2964,BGPC000032067P
SD2944,BGPC000031094P
SD3096,BGPC000032243P
SD3097,BGPC000032244P
SD3098,BGPC000032245P
SD3099,BGPC000032246P
SD3100,BGPC000032247P
SD3101,BGPC000032432P
SD3102,BGPC000031616P 
SD3103,BGPC000031985P 
SD3104,CGPC000032658P
SD3105,CGPC000032659P
SD3106,CGPC000032660P
SD3107,CGPC000032655P
SD3108,CGPC000032656P
SD3109,CGPC000032657P
SD3110,CGPC000032662P
SD3112,BGPC000032524P
SD3113,BGPC000032525P
SD3111,BGPC000032523P
SD3114,BGPC000032526P
SD3115,BGPC000032527P
SD3116,BGPC000032528P
SD3117,BGPC000032529P
SD3118,BGPC000032530P
SD3118,BGPC000032530P
SD3119,BGPC000032531P
SD3120,BGPC000032532P
SD3124,BGPC000032584P
SD3197,BGPC000032579P
SD3198,BGPC000032580P
SD3121,BGPC000032649P
SD3122,BGPC000032650P
SD3123,BGPC000032651P
SD3125,BGPC000032585P
SD3126,BGPC000032586P
SD3127,BGPC000032587P
SD3129,BGPC000032589P
SD3130,BGPC000032590P
SD3131,BGPC000032591P
SD3132,BGPC000032592P
SD3133,BGPC000032593P
SD3134,BGPC000032594P
SD3135,BGPC000032595P
SD3136,BGPC000032596P
SD3137,BGPC000032597P
SD3138,BGPC000032598P
SD3139,BGPC000032599P
SD3128,BGPC000032588P
SD3140,BGPC000032496P
SD3141,BGPC000032497P
SD3142,BGPC000032498P
SD3143,BGPC000032499P
SD3144,BGPC000032500P
SD3145,BGPC000032501P
SD3146,BGPC000032502P
SD3147,BGPC000032503P
SD3148,BGPC000032504P
SD3149,BGPC000032505P
SD3150,BGPC000032506P
SD3151, BGPC000032507P
SD3152,BGPC000032508P
SD3153,BGPC000032555P
SD3154,BGPC000032556P
SD3155,BGPC000032557P
SD3156,BGPC000032558P
SD3157,BGPC000032559P
SD3158,BGPC000032560P
SD3159,BGPC000032561P
SD3160,BGPC000032562P
SD3161,BGPC000032563P
SD3162,BGPC000032564P
SD3163,BGPC000032565P
SD3164,BGPC000032566P
SD3165,BGPC000032567P
SD3166,BGPC000032568P
SD3167,BGPC000032569P
SD3168,BGPC000032570P
SD3169,BGPC000032533P
SD3170,BGPC000032534P
SD3171,BGPC000032535P
SD3172,BGPC000032536P
SD3173,BGPC000032537P
SD3174,BGPC000032538P
SD3175,BGPC000032539P
SD3176,BGPC000032540P
SD3177,BGPC000032541P
SD3178,BGPC000032542P
SD3179,BGPC000032543P
SD3180,BGPC000032544P
SD3181,BGPC000032545P
SD3182,BGPC000032546P
SD3183,BGPC000032547P
SD3184,BGPC000032548P
SD3185,BGPC000032549P
SD3186,BGPC000032550P
SD3187,BGPC000032551P
SD3188,BGPC000032552P
SD3189,BGPC000032553P
ZAP,ZAP
SD3190,BGPC000032554P
SD3191,BGPC000032701P
SD3192,BGPC000032702P
SD3193,BGPC000032703P
SD3194,BGPC000032704P
SD3195,BGPC000032705P
SD3196,BGPC000032706P
SD3199,BGPC000032581P
SD3200,BGPC000032582P
SD3201,BGPC000032583P
SD3202,BGPC000032576P
SD3203,BGPC000032577P
SD3204,BGPC000032578P
SD2453,BGPC000020897P
SD2546,BGPC000030061P
SD2737,BGPC000031026P
SD3205,BGPC000029167P
SD3207,BGPC000029170P
SD3208,BGPC000029169P
SD3209,BGPC000029442P
SD3210,BGPC000029441P
SD3211,BGPC000029440P
SD3212,BGPC000029448P
SD3213,BGPC000026343P
SD3214,BGPC000033080P
SD3215,BGPC000033097P
SD3216,BGPC000033098P
SD3217,BGPC000033099P
SD3218,BGPC000033100P
SD3219,BGPC000033101P
SD3221,BGPC000033103P
SD3222,BGPC000033104P
SD3223,BGPC000033105P
SD3224,BGPC000033106P
SD3225,BGPC000033107P
SD3226,BGPC000033108P
SD3227,BGPC000033094P
SD3228,BGPC000033089P
SD3229,BGPC000033090P
SD3230,BGPC000033091P
SD3231,BGPC000033092P
SD3206,BGPC000029172P
SD3220,BGPC000033102P
ZAP,ZAP
ZAP,ZAP
ZAP,ZAP
ZAP,ZAP
SD3232,CGPC000033267P
SD3233,CGPC000033266P
SD3234,BGPC000033043P
SD3235,BGPC000033044P
SD3236,BGPC000033045P
SD3237,BGPC000033046P
SD3238,BGPC000033046P
SD3239,BGPC000033046P
SD3240,BGPC000033049P
SD3241,BGPC000033050P
SD3242,BGPC000033051P
SD3243,BGPC000033052P
SD3244,BGPC000033053P
SD3245,BGPC000033054P
SD3246,BGPC000033055P
SD3247,BGPC000033056P
SD3248,BGPC000033109P
SD3249,BGPC000033110P
SD3250,BGPC000033111P
SD3251,BGPC000033112P
SD3252,BGPC000033113P
SD3253,BGPC000033114P
SD3254,BGPC000033115P
SD3255,BGPC000033116P
SD3256,BGPC000033134P
SD3257,BGPC000033135P
SD3258,BGPC000033136P
SD3259,BGPC000033137P
SD3260,BGPC000033138P
SD3261,BGPC000033139P
SD3262,BGPC000033140P
SD3263,BGPC000033141P
SD3264,BGPC000033142P
SD3265,BGPC000033143P
SD3266,BGPC000033144P
SD3267,BGPC000033145P
SD3268,BGPC000033146P
SD3269,BGPC000033147P
SD3270,BGPC000033148P
SD3271,BGPC000033149P
SD3272,CGPC000033270P
SD3273,BGPC000033117P
SD3274,BGPC000033118P
SD3275,BGPC000033119P
SD3276,BGPC000033120P
SD3277,CGPC000033325P
SD3278,CGPC000033326P
SD3279,CGPC000033327P
SD3280,BGPC000033425P
SD3281,BGPC000033426P
SD3282,BGPC000033427P
SD3283,BGPC000033428P
SD3284,BGPC000033429P
SD3286,BGPC000033431P
SD3287,BGPC000033432P
SD3288,BGPC000033433P
SD3289,BGPC000033434P
SD3290,BGPC000033435P
SD3291,BGPC000033436P
SD3292,BGPC000033437P
SD3293,BGPC000033438P
SD3294,BGPC000033439P
SD3295,BGPC000033440P
SD3296,BGPC000033441P
SD3297,BGPC000033442P
SD3298,BGPC000033443P
SD3299,BGPC000033444P
SD3300,BGPC000033445P
SD3301,BGPC000033446P
SD3302,BGPC000033447P
SD3303,BGPC000033448P
SD3304,BGPC000033449P
SD3305,BGPC000033450P
SD3306,BGPC000033451P
SD3307,CGPC000033502P
SD3308,CGPC000033507P
SD3309,CGPC000033508P
SD3310,BGPC000030724P
SD3311,BGPC000033402P
SD3312,BGPC000033403P
SD3313,BGPC000033404P
SD3314,BGPC000033405P
SD3315,BGPC000033406P
SD3316,BGPC000033407P
SD3317,BGPC000033408P
SD3318,BGPC000033409P
SD3319,BGPC000033410P
SD3320,BGPC000033411P
SD3321,BGPC000033412P
SD3322,BGPC000033413P
,BGPC000033414P
SD3324,BGPC000033415P
SD3325,BGPC000033416P
SD3326,BGPC000033417P
SD3327,BGPC000033418P
SD3328,BGPC000033419P
SD3329,BGPC000033420P
SD3330,BGPC000033421P
SD3331,BGPC000033422P
SD3332,BGPC000033423P
SD3333,BGPC000033424P
SD3334,BGPC000033589P
SD3335,BGPC000033590P
SD3336,BGPC000033591P
SD3337,BGPC000033592P
SD3338,BGPC000033593P
SD3339,BGPC000033594P
SD3340,BGPC000033595P
SD3341,BGPC000033596P
SD3342,BGPC000033597P
SD3343,BGPC000033598P
SD3344,BGPC000033599P
SD3345,BGPC000033600P
SD3346,BGPC000033601P
SD3347,BGPC000033602P
SD3348,BGPC000033603P
SD3349,BGPC000033604P
SD3350,BGPC000033605P
SD3351,BGPC000033606P
SD3352,BGPC000033607P
SD3353,BGPC000033608P
SD3354,BGPC000033609P
SD3355,BGPC000033610P
SD3356,BGPC000033611P
SD2540,CGPC000030154P
SD3357,CGPC000033531P
SD3358,CGPC000033532P
SD3359,CGPC000033533P
SD3360,CGPC000033534P
SD3361,CGPC000033535P
SD3362,CGPC000033536P
SD3363,CGPC000033537P
SD3364,CGPC000033538P
SD3365,BGPC000033885P
SD3366,BGPC000033886P
SD3367,BGPC000033887P
SD3368,BGPC000033888P
SD3369,BGPC000033889P
SD3370,BGPC000033890P
SD3371,BGPC000033891P
SD3372,BGPC000033891P
SD3373,BGPC000033893P
SD3374,BGPC000033894P
SD3388,BGPC000033663P
SD3389,BGPC000033664P
SD3390,BGPC000033665P
SD3391,BGPC000033666P
SD3392,BGPC000033667P
SD3393,CGPC000033706P
SD3394,CGPC000033876P
SD3395,CGPC000033877P
